URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://fhir.de/ValueSet/iso/bundeslaender,1.5.4,active,,ValueSetISO31662DE,ISO-3166-2:de-Laendercodes,"Enthaelt die ISO-3166-2:DE Codes für die deutschen Bundeslaender.","StructureDefinition/ISiKOrganisation,StructureDefinition/ISiKPatient,StructureDefinition/ISiKPersonImGesundheitsberuf,StructureDefinition/ISiKOrganisationFachabteilung,StructureDefinition/ISiKAngehoeriger","de.basisprofil.r4"
http://fhir.de/ValueSet/kontaktart-de,1.5.4,active,,KontaktartDe,KontaktartDe ValueSet,"Kontaktarten für die Codierung von Encounter.type","StructureDefinition/ISiKKontaktGesundheitseinrichtung,StructureDefinition/ISiKTerminKontaktMitGesundheitseinrichtung","de.basisprofil.r4"
http://fhir.de/ValueSet/kontaktebene-de,1.5.4,active,,KontaktebeneDe,KontaktebeneDe ValueSet,"Kontaktebene für die Codierung von Encounter.type","StructureDefinition/ISiKKontaktGesundheitseinrichtung,StructureDefinition/ISiKTerminKontaktMitGesundheitseinrichtung","de.basisprofil.r4"
http://fhir.de/ValueSet/pflegegrad-de,1.5.4,active,,PflegegradDE,PflegegradDE ValueSet,"Codes zur genaueren Differenzierung des Pflegegrads.",,"de.basisprofil.r4"
http://fhir.de/ValueSet/versicherungsart-de-basis,1.5.4,active,,VersicherungsartDeBasisVS,,"ValueSet für die in Deutschland üblichen Versicherungsarten","StructureDefinition/ISiKVersicherungsverhaeltnisSonstige,StructureDefinition/ISiKVersicherungsverhaeltnisSelbstzahler,StructureDefinition/ISiKVersicherungsverhaeltnisGesetzlich","THO (V3),de.basisprofil.r4,Other"
http://gefyra.info/training/ValueSet/ConditionDiagnosisSeverity,0.1.0,active,,ConditionDiagnosisSeverity,,"Enthaelt alle SNOMED DiagnosisSeverity Codes",,"SCT"
http://gefyra.info/training/ValueSet/DiagnosesSCT,0.1.0,active,,DiagnosesSCT,,"Enthaelt alle SNOMED Clinical finding, Event und Situation with explicit context codes",,"SCT"
http://gefyra.info/training/ValueSet/EncounterReasonCodes,0.1.0,active,,EncounterReasonCodes,,"Enthaelt alle SNOMED Reason Codes",,"SCT"
http://gefyra.info/training/ValueSet/FhirMimeTypeVS,0.1.0,active,,FhirMimeTypeVS,FhirMimeTypeVS,"FHIR Mime Types","StructureDefinition/ISiKSubscription","Other"
http://gefyra.info/training/ValueSet/ISiKAccountType,0.1.0,active,,ISiKAccountType,ISiKAccountType,"",,"THO (V3)"
http://gefyra.info/training/ValueSet/ISiKBehandlungsergebnisReha,0.1.0,active,,ISiKBehandlungsergebnisRehaVS,,"Behandlungsergebnis Reha gemäß §301(4 UND 4A) SGB V. Diagnosenbezogene Bewertung des Behandlungsergebnisses für einen Versicherten/Berechtigten bei Entlassung aus der Reha-Maßnahme bzw. Stellung eines Antrags auf Verlängerung. Vgl. Schlüsseltabelle 2.71 Diagnose - Behandlungsergebnis.","StructureDefinition/ExtensionISiKRehaEntlassung","Internal"
